symbol,ibkr_session_start,ibkr_session_end,yml_session_start,yml_session_end
QQQ,2002-12-20 09:30:00-05:00,2002-12-20 16:15:00-05:00,2002-12-20 09:30:00-05:00,2002-12-20 16:00:00-05:00
QQQ,2002-12-23 09:30:00-05:00,2002-12-23 16:15:00-05:00,2002-12-23 09:30:00-05:00,2002-12-23 16:00:00-05:00
QQQ,2002-12-24 09:30:00-05:00,2002-12-24 16:15:00-05:00,2002-12-24 09:30:00-05:00,2002-12-24 16:00:00-05:00
QQQ,2002-12-25 09:30:00-05:00,2002-12-25 16:15:00-05:00,2002-12-25 09:30:00-05:00,2002-12-25 16:00:00-05:00
QQQ,2002-12-26 09:30:00-05:00,2002-12-26 16:15:00-05:00,2002-12-26 09:30:00-05:00,2002-12-26 16:00:00-05:00
QQQ,2002-12-27 09:30:00-05:00,2002-12-27 16:15:00-05:00,2002-12-27 09:30:00-05:00,2002-12-27 16:00:00-05:00
QQQ,2002-12-30 09:30:00-05:00,2002-12-30 16:15:00-05:00,2002-12-30 09:30:00-05:00,2002-12-30 16:00:00-05:00
QQQ,2002-12-31 09:30:00-05:00,2002-12-31 16:15:00-05:00,2002-12-31 09:30:00-05:00,2002-12-31 13:00:00-05:00
QQQ,2003-01-01 09:30:00-05:00,2003-01-01 16:15:00-05:00,,
QQQ,2003-01-02 09:30:00-05:00,2003-01-02 16:15:00-05:00,2003-01-02 09:30:00-05:00,2003-01-02 16:00:00-05:00
QQQ,2003-01-03 09:30:00-05:00,2003-01-03 16:15:00-05:00,2003-01-03 09:30:00-05:00,2003-01-03 16:00:00-05:00
QQQ,2003-01-06 09:30:00-05:00,2003-01-06 16:15:00-05:00,2003-01-06 09:30:00-05:00,2003-01-06 16:00:00-05:00
QQQ,2003-01-07 09:30:00-05:00,2003-01-07 16:15:00-05:00,2003-01-07 09:30:00-05:00,2003-01-07 16:00:00-05:00
QQQ,2003-01-08 09:30:00-05:00,2003-01-08 16:15:00-05:00,2003-01-08 09:30:00-05:00,2003-01-08 16:00:00-05:00
QQQ,2003-01-09 09:30:00-05:00,2003-01-09 16:15:00-05:00,2003-01-09 09:30:00-05:00,2003-01-09 16:00:00-05:00
QQQ,2003-01-10 09:30:00-05:00,2003-01-10 16:15:00-05:00,2003-01-10 09:30:00-05:00,2003-01-10 16:00:00-05:00
QQQ,2003-01-13 09:30:00-05:00,2003-01-13 16:15:00-05:00,2003-01-13 09:30:00-05:00,2003-01-13 16:00:00-05:00
QQQ,2003-01-14 09:30:00-05:00,2003-01-14 16:15:00-05:00,2003-01-14 09:30:00-05:00,2003-01-14 16:00:00-05:00
QQQ,2003-01-15 09:30:00-05:00,2003-01-15 16:15:00-05:00,2003-01-15 09:30:00-05:00,2003-01-15 16:00:00-05:00
QQQ,2003-01-16 09:30:00-05:00,2003-01-16 16:15:00-05:00,2003-01-16 09:30:00-05:00,2003-01-16 16:00:00-05:00
QQQ,2003-01-17 09:30:00-05:00,2003-01-17 16:15:00-05:00,2003-01-17 09:30:00-05:00,2003-01-17 13:00:00-05:00
QQQ,2003-01-20 09:30:00-05:00,2003-01-20 16:15:00-05:00,,
QQQ,2003-01-21 09:30:00-05:00,2003-01-21 16:15:00-05:00,2003-01-21 09:30:00-05:00,2003-01-21 16:00:00-05:00
QQQ,2003-01-22 09:30:00-05:00,2003-01-22 16:15:00-05:00,2003-01-22 09:30:00-05:00,2003-01-22 16:00:00-05:00
QQQ,2003-01-23 09:30:00-05:00,2003-01-23 16:15:00-05:00,2003-01-23 09:30:00-05:00,2003-01-23 16:00:00-05:00
QQQ,2003-01-24 09:30:00-05:00,2003-01-24 16:15:00-05:00,2003-01-24 09:30:00-05:00,2003-01-24 16:00:00-05:00
QQQ,2003-01-27 09:30:00-05:00,2003-01-27 16:15:00-05:00,2003-01-27 09:30:00-05:00,2003-01-27 16:00:00-05:00
QQQ,2003-01-28 09:30:00-05:00,2003-01-28 16:15:00-05:00,2003-01-28 09:30:00-05:00,2003-01-28 16:00:00-05:00
QQQ,2003-01-29 09:30:00-05:00,2003-01-29 16:15:00-05:00,2003-01-29 09:30:00-05:00,2003-01-29 16:00:00-05:00
QQQ,2003-01-30 09:30:00-05:00,2003-01-30 16:15:00-05:00,2003-01-30 09:30:00-05:00,2003-01-30 16:00:00-05:00
QQQ,2003-01-31 09:30:00-05:00,2003-01-31 16:15:00-05:00,2003-01-31 09:30:00-05:00,2003-01-31 16:00:00-05:00
QQQ,2003-02-03 09:30:00-05:00,2003-02-03 16:15:00-05:00,2003-02-03 09:30:00-05:00,2003-02-03 16:00:00-05:00
QQQ,2003-02-04 09:30:00-05:00,2003-02-04 16:15:00-05:00,2003-02-04 09:30:00-05:00,2003-02-04 16:00:00-05:00
QQQ,2003-02-05 09:30:00-05:00,2003-02-05 16:15:00-05:00,2003-02-05 09:30:00-05:00,2003-02-05 16:00:00-05:00
QQQ,2003-02-06 09:30:00-05:00,2003-02-06 16:15:00-05:00,2003-02-06 09:30:00-05:00,2003-02-06 16:00:00-05:00
QQQ,2003-02-07 09:30:00-05:00,2003-02-07 16:15:00-05:00,2003-02-07 09:30:00-05:00,2003-02-07 16:00:00-05:00
QQQ,2003-02-10 09:30:00-05:00,2003-02-10 16:15:00-05:00,2003-02-10 09:30:00-05:00,2003-02-10 16:00:00-05:00
QQQ,2003-02-11 09:30:00-05:00,2003-02-11 16:15:00-05:00,2003-02-11 09:30:00-05:00,2003-02-11 16:00:00-05:00
QQQ,2003-02-12 09:30:00-05:00,2003-02-12 16:15:00-05:00,2003-02-12 09:30:00-05:00,2003-02-12 16:00:00-05:00
QQQ,2003-02-13 09:30:00-05:00,2003-02-13 16:15:00-05:00,2003-02-13 09:30:00-05:00,2003-02-13 16:00:00-05:00
QQQ,2003-02-14 09:30:00-05:00,2003-02-14 16:15:00-05:00,2003-02-14 09:30:00-05:00,2003-02-14 13:00:00-05:00
QQQ,2003-02-17 09:30:00-05:00,2003-02-17 16:15:00-05:00,,
QQQ,2003-02-18 09:30:00-05:00,2003-02-18 16:15:00-05:00,2003-02-18 09:30:00-05:00,2003-02-18 16:00:00-05:00
QQQ,2003-02-19 09:30:00-05:00,2003-02-19 16:15:00-05:00,2003-02-19 09:30:00-05:00,2003-02-19 16:00:00-05:00
QQQ,2003-02-20 09:30:00-05:00,2003-02-20 16:15:00-05:00,2003-02-20 09:30:00-05:00,2003-02-20 16:00:00-05:00
QQQ,2003-02-21 09:30:00-05:00,2003-02-21 16:15:00-05:00,2003-02-21 09:30:00-05:00,2003-02-21 16:00:00-05:00
QQQ,2003-02-24 09:30:00-05:00,2003-02-24 16:15:00-05:00,2003-02-24 09:30:00-05:00,2003-02-24 16:00:00-05:00
QQQ,2003-02-25 09:30:00-05:00,2003-02-25 16:15:00-05:00,2003-02-25 09:30:00-05:00,2003-02-25 16:00:00-05:00
QQQ,2003-02-26 09:30:00-05:00,2003-02-26 16:15:00-05:00,2003-02-26 09:30:00-05:00,2003-02-26 16:00:00-05:00
QQQ,2003-02-27 09:30:00-05:00,2003-02-27 16:15:00-05:00,2003-02-27 09:30:00-05:00,2003-02-27 16:00:00-05:00
QQQ,2003-02-28 09:30:00-05:00,2003-02-28 16:15:00-05:00,2003-02-28 09:30:00-05:00,2003-02-28 16:00:00-05:00
QQQ,2003-03-03 09:30:00-05:00,2003-03-03 16:15:00-05:00,2003-03-03 09:30:00-05:00,2003-03-03 16:00:00-05:00
QQQ,2003-03-04 09:30:00-05:00,2003-03-04 16:15:00-05:00,2003-03-04 09:30:00-05:00,2003-03-04 16:00:00-05:00
QQQ,2003-03-05 09:30:00-05:00,2003-03-05 16:15:00-05:00,2003-03-05 09:30:00-05:00,2003-03-05 16:00:00-05:00
QQQ,2003-03-06 09:30:00-05:00,2003-03-06 16:15:00-05:00,2003-03-06 09:30:00-05:00,2003-03-06 16:00:00-05:00
QQQ,2003-03-07 09:30:00-05:00,2003-03-07 16:15:00-05:00,2003-03-07 09:30:00-05:00,2003-03-07 16:00:00-05:00
QQQ,2003-03-10 09:30:00-05:00,2003-03-10 16:15:00-05:00,2003-03-10 09:30:00-05:00,2003-03-10 16:00:00-05:00
QQQ,2003-03-11 09:30:00-05:00,2003-03-11 16:15:00-05:00,2003-03-11 09:30:00-05:00,2003-03-11 16:00:00-05:00
QQQ,2003-03-12 09:30:00-05:00,2003-03-12 16:15:00-05:00,2003-03-12 09:30:00-05:00,2003-03-12 16:00:00-05:00
QQQ,2003-03-13 09:30:00-05:00,2003-03-13 16:15:00-05:00,2003-03-13 09:30:00-05:00,2003-03-13 16:00:00-05:00
QQQ,2003-03-14 09:30:00-05:00,2003-03-14 16:15:00-05:00,2003-03-14 09:30:00-05:00,2003-03-14 16:00:00-05:00
QQQ,2003-03-17 09:30:00-05:00,2003-03-17 16:15:00-05:00,2003-03-17 09:30:00-05:00,2003-03-17 16:00:00-05:00
QQQ,2003-03-18 09:30:00-05:00,2003-03-18 16:15:00-05:00,2003-03-18 09:30:00-05:00,2003-03-18 16:00:00-05:00
QQQ,2003-03-19 09:30:00-05:00,2003-03-19 16:15:00-05:00,2003-03-19 09:30:00-05:00,2003-03-19 16:00:00-05:00
QQQ,2003-03-20 09:30:00-05:00,2003-03-20 16:15:00-05:00,2003-03-20 09:30:00-05:00,2003-03-20 16:00:00-05:00
QQQ,2003-03-21 09:30:00-05:00,2003-03-21 16:15:00-05:00,2003-03-21 09:30:00-05:00,2003-03-21 16:00:00-05:00
QQQ,2003-03-24 09:30:00-05:00,2003-03-24 16:15:00-05:00,2003-03-24 09:30:00-05:00,2003-03-24 16:00:00-05:00
QQQ,2003-03-25 09:30:00-05:00,2003-03-25 16:15:00-05:00,2003-03-25 09:30:00-05:00,2003-03-25 16:00:00-05:00
QQQ,2003-03-26 09:30:00-05:00,2003-03-26 16:15:00-05:00,2003-03-26 09:30:00-05:00,2003-03-26 16:00:00-05:00
QQQ,2003-03-27 09:30:00-05:00,2003-03-27 16:15:00-05:00,2003-03-27 09:30:00-05:00,2003-03-27 16:00:00-05:00
QQQ,2003-03-28 09:30:00-05:00,2003-03-28 16:15:00-05:00,2003-03-28 09:30:00-05:00,2003-03-28 16:00:00-05:00
QQQ,2003-03-31 09:30:00-05:00,2003-03-31 16:15:00-05:00,2003-03-31 09:30:00-05:00,2003-03-31 16:00:00-05:00
QQQ,2003-04-01 09:30:00-05:00,2003-04-01 16:15:00-05:00,2003-04-01 09:30:00-05:00,2003-04-01 16:00:00-05:00
QQQ,2003-04-02 09:30:00-05:00,2003-04-02 16:15:00-05:00,2003-04-02 09:30:00-05:00,2003-04-02 16:00:00-05:00
QQQ,2003-04-03 09:30:00-05:00,2003-04-03 16:15:00-05:00,2003-04-03 09:30:00-05:00,2003-04-03 16:00:00-05:00
QQQ,2003-04-04 09:30:00-05:00,2003-04-04 16:15:00-05:00,2003-04-04 09:30:00-05:00,2003-04-04 16:00:00-05:00
QQQ,2003-04-07 09:30:00-04:00,2003-04-07 16:15:00-04:00,2003-04-07 09:30:00-04:00,2003-04-07 16:00:00-04:00
QQQ,2003-04-08 09:30:00-04:00,2003-04-08 16:15:00-04:00,2003-04-08 09:30:00-04:00,2003-04-08 16:00:00-04:00
QQQ,2003-04-09 09:30:00-04:00,2003-04-09 16:15:00-04:00,2003-04-09 09:30:00-04:00,2003-04-09 16:00:00-04:00
QQQ,2003-04-10 09:30:00-04:00,2003-04-10 16:15:00-04:00,2003-04-10 09:30:00-04:00,2003-04-10 16:00:00-04:00
QQQ,2003-04-11 09:30:00-04:00,2003-04-11 16:15:00-04:00,2003-04-11 09:30:00-04:00,2003-04-11 16:00:00-04:00
QQQ,2003-04-14 09:30:00-04:00,2003-04-14 16:15:00-04:00,2003-04-14 09:30:00-04:00,2003-04-14 16:00:00-04:00
QQQ,2003-04-15 09:30:00-04:00,2003-04-15 16:15:00-04:00,2003-04-15 09:30:00-04:00,2003-04-15 16:00:00-04:00
QQQ,2003-04-16 09:30:00-04:00,2003-04-16 16:15:00-04:00,2003-04-16 09:30:00-04:00,2003-04-16 16:00:00-04:00
QQQ,2003-04-17 09:30:00-04:00,2003-04-17 16:15:00-04:00,2003-04-17 09:30:00-04:00,2003-04-17 13:00:00-04:00
QQQ,2003-04-18 09:30:00-04:00,2003-04-18 16:15:00-04:00,,
QQQ,2003-04-21 09:30:00-04:00,2003-04-21 16:15:00-04:00,2003-04-21 09:30:00-04:00,2003-04-21 16:00:00-04:00
QQQ,2003-04-22 09:30:00-04:00,2003-04-22 16:15:00-04:00,2003-04-22 09:30:00-04:00,2003-04-22 16:00:00-04:00
QQQ,2003-04-23 09:30:00-04:00,2003-04-23 16:15:00-04:00,2003-04-23 09:30:00-04:00,2003-04-23 16:00:00-04:00
QQQ,2003-04-24 09:30:00-04:00,2003-04-24 16:15:00-04:00,2003-04-24 09:30:00-04:00,2003-04-24 16:00:00-04:00
QQQ,2003-04-25 09:30:00-04:00,2003-04-25 16:15:00-04:00,2003-04-25 09:30:00-04:00,2003-04-25 16:00:00-04:00
QQQ,2003-04-28 09:30:00-04:00,2003-04-28 16:15:00-04:00,2003-04-28 09:30:00-04:00,2003-04-28 16:00:00-04:00
QQQ,2003-04-29 09:30:00-04:00,2003-04-29 16:15:00-04:00,2003-04-29 09:30:00-04:00,2003-04-29 16:00:00-04:00
QQQ,2003-04-30 09:30:00-04:00,2003-04-30 16:15:00-04:00,2003-04-30 09:30:00-04:00,2003-04-30 16:00:00-04:00
QQQ,2003-05-01 09:30:00-04:00,2003-05-01 16:15:00-04:00,2003-05-01 09:30:00-04:00,2003-05-01 16:00:00-04:00
QQQ,2003-05-02 09:30:00-04:00,2003-05-02 16:15:00-04:00,2003-05-02 09:30:00-04:00,2003-05-02 16:00:00-04:00
QQQ,2003-05-05 09:30:00-04:00,2003-05-05 16:15:00-04:00,2003-05-05 09:30:00-04:00,2003-05-05 16:00:00-04:00
QQQ,2003-05-06 09:30:00-04:00,2003-05-06 16:15:00-04:00,2003-05-06 09:30:00-04:00,2003-05-06 16:00:00-04:00
QQQ,2003-05-07 09:30:00-04:00,2003-05-07 16:15:00-04:00,2003-05-07 09:30:00-04:00,2003-05-07 16:00:00-04:00
QQQ,2003-05-08 09:30:00-04:00,2003-05-08 16:15:00-04:00,2003-05-08 09:30:00-04:00,2003-05-08 16:00:00-04:00
QQQ,2003-05-09 09:30:00-04:00,2003-05-09 16:15:00-04:00,2003-05-09 09:30:00-04:00,2003-05-09 16:00:00-04:00
QQQ,2003-05-12 09:30:00-04:00,2003-05-12 16:15:00-04:00,2003-05-12 09:30:00-04:00,2003-05-12 16:00:00-04:00
QQQ,2003-05-13 09:30:00-04:00,2003-05-13 16:15:00-04:00,2003-05-13 09:30:00-04:00,2003-05-13 16:00:00-04:00
QQQ,2003-05-14 09:30:00-04:00,2003-05-14 16:15:00-04:00,2003-05-14 09:30:00-04:00,2003-05-14 16:00:00-04:00
QQQ,2003-05-15 09:30:00-04:00,2003-05-15 16:15:00-04:00,2003-05-15 09:30:00-04:00,2003-05-15 16:00:00-04:00
QQQ,2003-05-16 09:30:00-04:00,2003-05-16 16:15:00-04:00,2003-05-16 09:30:00-04:00,2003-05-16 16:00:00-04:00
QQQ,2003-05-19 09:30:00-04:00,2003-05-19 16:15:00-04:00,2003-05-19 09:30:00-04:00,2003-05-19 16:00:00-04:00
QQQ,2003-05-20 09:30:00-04:00,2003-05-20 16:15:00-04:00,2003-05-20 09:30:00-04:00,2003-05-20 16:00:00-04:00
QQQ,2003-05-21 09:30:00-04:00,2003-05-21 16:15:00-04:00,2003-05-21 09:30:00-04:00,2003-05-21 16:00:00-04:00
QQQ,2003-05-22 09:30:00-04:00,2003-05-22 16:15:00-04:00,2003-05-22 09:30:00-04:00,2003-05-22 16:00:00-04:00
QQQ,2003-05-23 09:30:00-04:00,2003-05-23 16:15:00-04:00,2003-05-23 09:30:00-04:00,2003-05-23 13:00:00-04:00
QQQ,2003-05-26 09:30:00-04:00,2003-05-26 16:15:00-04:00,,
QQQ,2003-05-27 09:30:00-04:00,2003-05-27 16:15:00-04:00,2003-05-27 09:30:00-04:00,2003-05-27 16:00:00-04:00
QQQ,2003-05-28 09:30:00-04:00,2003-05-28 16:15:00-04:00,2003-05-28 09:30:00-04:00,2003-05-28 16:00:00-04:00
QQQ,2003-05-29 09:30:00-04:00,2003-05-29 16:15:00-04:00,2003-05-29 09:30:00-04:00,2003-05-29 16:00:00-04:00
QQQ,2003-05-30 09:30:00-04:00,2003-05-30 16:15:00-04:00,2003-05-30 09:30:00-04:00,2003-05-30 16:00:00-04:00
QQQ,2003-06-02 09:30:00-04:00,2003-06-02 16:15:00-04:00,2003-06-02 09:30:00-04:00,2003-06-02 16:00:00-04:00
QQQ,2003-06-03 09:30:00-04:00,2003-06-03 16:15:00-04:00,2003-06-03 09:30:00-04:00,2003-06-03 16:00:00-04:00
QQQ,2003-06-04 09:30:00-04:00,2003-06-04 16:15:00-04:00,2003-06-04 09:30:00-04:00,2003-06-04 16:00:00-04:00
QQQ,2003-06-05 09:30:00-04:00,2003-06-05 16:15:00-04:00,2003-06-05 09:30:00-04:00,2003-06-05 16:00:00-04:00
QQQ,2003-06-06 09:30:00-04:00,2003-06-06 16:15:00-04:00,2003-06-06 09:30:00-04:00,2003-06-06 16:00:00-04:00
QQQ,2003-06-09 09:30:00-04:00,2003-06-09 16:15:00-04:00,2003-06-09 09:30:00-04:00,2003-06-09 16:00:00-04:00
QQQ,2003-06-10 09:30:00-04:00,2003-06-10 16:15:00-04:00,2003-06-10 09:30:00-04:00,2003-06-10 16:00:00-04:00
QQQ,2003-06-11 09:30:00-04:00,2003-06-11 16:15:00-04:00,2003-06-11 09:30:00-04:00,2003-06-11 16:00:00-04:00
QQQ,2003-06-12 09:30:00-04:00,2003-06-12 16:15:00-04:00,2003-06-12 09:30:00-04:00,2003-06-12 16:00:00-04:00
QQQ,2003-06-13 09:30:00-04:00,2003-06-13 16:15:00-04:00,2003-06-13 09:30:00-04:00,2003-06-13 16:00:00-04:00
QQQ,2003-06-16 09:30:00-04:00,2003-06-16 16:15:00-04:00,2003-06-16 09:30:00-04:00,2003-06-16 16:00:00-04:00
QQQ,2003-06-17 09:30:00-04:00,2003-06-17 16:15:00-04:00,2003-06-17 09:30:00-04:00,2003-06-17 16:00:00-04:00
QQQ,2003-06-18 09:30:00-04:00,2003-06-18 16:15:00-04:00,2003-06-18 09:30:00-04:00,2003-06-18 16:00:00-04:00
QQQ,2003-06-19 09:30:00-04:00,2003-06-19 16:15:00-04:00,2003-06-19 09:30:00-04:00,2003-06-19 16:00:00-04:00
QQQ,2003-06-20 09:30:00-04:00,2003-06-20 16:15:00-04:00,2003-06-20 09:30:00-04:00,2003-06-20 16:00:00-04:00
QQQ,2003-06-23 09:30:00-04:00,2003-06-23 16:15:00-04:00,2003-06-23 09:30:00-04:00,2003-06-23 16:00:00-04:00
QQQ,2003-06-24 09:30:00-04:00,2003-06-24 16:15:00-04:00,2003-06-24 09:30:00-04:00,2003-06-24 16:00:00-04:00
QQQ,2003-06-25 09:30:00-04:00,2003-06-25 16:15:00-04:00,2003-06-25 09:30:00-04:00,2003-06-25 16:00:00-04:00
QQQ,2003-06-26 09:30:00-04:00,2003-06-26 16:15:00-04:00,2003-06-26 09:30:00-04:00,2003-06-26 16:00:00-04:00
QQQ,2003-06-27 09:30:00-04:00,2003-06-27 16:15:00-04:00,2003-06-27 09:30:00-04:00,2003-06-27 16:00:00-04:00
QQQ,2003-06-30 09:30:00-04:00,2003-06-30 16:15:00-04:00,2003-06-30 09:30:00-04:00,2003-06-30 16:00:00-04:00
QQQ,2003-07-01 09:30:00-04:00,2003-07-01 16:15:00-04:00,2003-07-01 09:30:00-04:00,2003-07-01 16:00:00-04:00
QQQ,2003-07-02 09:30:00-04:00,2003-07-02 16:15:00-04:00,2003-07-02 09:30:00-04:00,2003-07-02 16:00:00-04:00
QQQ,2003-07-03 09:30:00-04:00,2003-07-03 16:15:00-04:00,2003-07-03 09:30:00-04:00,2003-07-03 16:00:00-04:00
QQQ,2003-07-04 09:30:00-04:00,2003-07-04 16:15:00-04:00,,
QQQ,2003-07-07 09:30:00-04:00,2003-07-07 16:15:00-04:00,2003-07-07 09:30:00-04:00,2003-07-07 16:00:00-04:00
QQQ,2003-07-08 09:30:00-04:00,2003-07-08 16:15:00-04:00,2003-07-08 09:30:00-04:00,2003-07-08 16:00:00-04:00
QQQ,2003-07-09 09:30:00-04:00,2003-07-09 16:15:00-04:00,2003-07-09 09:30:00-04:00,2003-07-09 16:00:00-04:00
QQQ,2003-07-10 09:30:00-04:00,2003-07-10 16:15:00-04:00,2003-07-10 09:30:00-04:00,2003-07-10 16:00:00-04:00
QQQ,2003-07-11 09:30:00-04:00,2003-07-11 16:15:00-04:00,2003-07-11 09:30:00-04:00,2003-07-11 16:00:00-04:00
QQQ,2003-07-14 09:30:00-04:00,2003-07-14 16:15:00-04:00,2003-07-14 09:30:00-04:00,2003-07-14 16:00:00-04:00
QQQ,2003-07-15 09:30:00-04:00,2003-07-15 16:15:00-04:00,2003-07-15 09:30:00-04:00,2003-07-15 16:00:00-04:00
QQQ,2003-07-16 09:30:00-04:00,2003-07-16 16:15:00-04:00,2003-07-16 09:30:00-04:00,2003-07-16 16:00:00-04:00
QQQ,2003-07-17 09:30:00-04:00,2003-07-17 16:15:00-04:00,2003-07-17 09:30:00-04:00,2003-07-17 16:00:00-04:00
QQQ,2003-07-18 09:30:00-04:00,2003-07-18 16:15:00-04:00,2003-07-18 09:30:00-04:00,2003-07-18 16:00:00-04:00
QQQ,2003-07-21 09:30:00-04:00,2003-07-21 16:15:00-04:00,2003-07-21 09:30:00-04:00,2003-07-21 16:00:00-04:00
QQQ,2003-07-22 09:30:00-04:00,2003-07-22 16:15:00-04:00,2003-07-22 09:30:00-04:00,2003-07-22 16:00:00-04:00
QQQ,2003-07-23 09:30:00-04:00,2003-07-23 16:15:00-04:00,2003-07-23 09:30:00-04:00,2003-07-23 16:00:00-04:00
QQQ,2003-07-24 09:30:00-04:00,2003-07-24 16:15:00-04:00,2003-07-24 09:30:00-04:00,2003-07-24 16:00:00-04:00
QQQ,2003-07-25 09:30:00-04:00,2003-07-25 16:15:00-04:00,2003-07-25 09:30:00-04:00,2003-07-25 16:00:00-04:00
QQQ,2003-07-28 09:30:00-04:00,2003-07-28 16:15:00-04:00,2003-07-28 09:30:00-04:00,2003-07-28 16:00:00-04:00
QQQ,2003-07-29 09:30:00-04:00,2003-07-29 16:15:00-04:00,2003-07-29 09:30:00-04:00,2003-07-29 16:00:00-04:00
QQQ,2003-07-30 09:30:00-04:00,2003-07-30 16:15:00-04:00,2003-07-30 09:30:00-04:00,2003-07-30 16:00:00-04:00
QQQ,2003-07-31 09:30:00-04:00,2003-07-31 16:15:00-04:00,2003-07-31 09:30:00-04:00,2003-07-31 16:00:00-04:00
QQQ,2003-08-01 09:30:00-04:00,2003-08-01 16:15:00-04:00,2003-08-01 09:30:00-04:00,2003-08-01 16:00:00-04:00
QQQ,2003-08-04 09:30:00-04:00,2003-08-04 16:15:00-04:00,2003-08-04 09:30:00-04:00,2003-08-04 16:00:00-04:00
QQQ,2003-08-05 09:30:00-04:00,2003-08-05 16:15:00-04:00,2003-08-05 09:30:00-04:00,2003-08-05 16:00:00-04:00
QQQ,2003-08-06 09:30:00-04:00,2003-08-06 16:15:00-04:00,2003-08-06 09:30:00-04:00,2003-08-06 16:00:00-04:00
QQQ,2003-08-07 09:30:00-04:00,2003-08-07 16:15:00-04:00,2003-08-07 09:30:00-04:00,2003-08-07 16:00:00-04:00
QQQ,2003-08-08 09:30:00-04:00,2003-08-08 16:15:00-04:00,2003-08-08 09:30:00-04:00,2003-08-08 16:00:00-04:00
QQQ,2003-08-11 09:30:00-04:00,2003-08-11 16:15:00-04:00,2003-08-11 09:30:00-04:00,2003-08-11 16:00:00-04:00
QQQ,2003-08-12 09:30:00-04:00,2003-08-12 16:15:00-04:00,2003-08-12 09:30:00-04:00,2003-08-12 16:00:00-04:00
QQQ,2003-08-13 09:30:00-04:00,2003-08-13 16:15:00-04:00,2003-08-13 09:30:00-04:00,2003-08-13 16:00:00-04:00
QQQ,2003-08-14 09:30:00-04:00,2003-08-14 16:15:00-04:00,2003-08-14 09:30:00-04:00,2003-08-14 16:00:00-04:00
QQQ,2003-08-15 09:30:00-04:00,2003-08-15 16:15:00-04:00,2003-08-15 09:30:00-04:00,2003-08-15 16:00:00-04:00
QQQ,2003-08-18 09:30:00-04:00,2003-08-18 16:15:00-04:00,2003-08-18 09:30:00-04:00,2003-08-18 16:00:00-04:00
QQQ,2003-08-19 09:30:00-04:00,2003-08-19 16:15:00-04:00,2003-08-19 09:30:00-04:00,2003-08-19 16:00:00-04:00
QQQ,2003-08-20 09:30:00-04:00,2003-08-20 16:15:00-04:00,2003-08-20 09:30:00-04:00,2003-08-20 16:00:00-04:00
QQQ,2003-08-21 09:30:00-04:00,2003-08-21 16:15:00-04:00,2003-08-21 09:30:00-04:00,2003-08-21 16:00:00-04:00
QQQ,2003-08-22 09:30:00-04:00,2003-08-22 16:15:00-04:00,2003-08-22 09:30:00-04:00,2003-08-22 16:00:00-04:00
QQQ,2003-08-25 09:30:00-04:00,2003-08-25 16:15:00-04:00,2003-08-25 09:30:00-04:00,2003-08-25 16:00:00-04:00
QQQ,2003-08-26 09:30:00-04:00,2003-08-26 16:15:00-04:00,2003-08-26 09:30:00-04:00,2003-08-26 16:00:00-04:00
QQQ,2003-08-27 09:30:00-04:00,2003-08-27 16:15:00-04:00,2003-08-27 09:30:00-04:00,2003-08-27 16:00:00-04:00
QQQ,2003-08-28 09:30:00-04:00,2003-08-28 16:15:00-04:00,2003-08-28 09:30:00-04:00,2003-08-28 16:00:00-04:00
QQQ,2003-08-29 09:30:00-04:00,2003-08-29 16:15:00-04:00,2003-08-29 09:30:00-04:00,2003-08-29 16:00:00-04:00
QQQ,2003-09-01 09:30:00-04:00,2003-09-01 16:15:00-04:00,,
QQQ,2003-09-02 09:30:00-04:00,2003-09-02 16:15:00-04:00,2003-09-02 09:30:00-04:00,2003-09-02 16:00:00-04:00
QQQ,2003-09-03 09:30:00-04:00,2003-09-03 16:15:00-04:00,2003-09-03 09:30:00-04:00,2003-09-03 16:00:00-04:00
QQQ,2003-09-04 09:30:00-04:00,2003-09-04 16:15:00-04:00,2003-09-04 09:30:00-04:00,2003-09-04 16:00:00-04:00
QQQ,2003-09-05 09:30:00-04:00,2003-09-05 16:15:00-04:00,2003-09-05 09:30:00-04:00,2003-09-05 16:00:00-04:00
QQQ,2003-09-08 09:30:00-04:00,2003-09-08 16:15:00-04:00,2003-09-08 09:30:00-04:00,2003-09-08 16:00:00-04:00
QQQ,2003-09-09 09:30:00-04:00,2003-09-09 16:15:00-04:00,2003-09-09 09:30:00-04:00,2003-09-09 16:00:00-04:00
QQQ,2003-09-10 09:30:00-04:00,2003-09-10 16:15:00-04:00,2003-09-10 09:30:00-04:00,2003-09-10 16:00:00-04:00
QQQ,2003-09-11 09:30:00-04:00,2003-09-11 16:15:00-04:00,2003-09-11 09:30:00-04:00,2003-09-11 16:00:00-04:00
QQQ,2003-09-12 09:30:00-04:00,2003-09-12 16:15:00-04:00,2003-09-12 09:30:00-04:00,2003-09-12 16:00:00-04:00
QQQ,2003-09-15 09:30:00-04:00,2003-09-15 16:15:00-04:00,2003-09-15 09:30:00-04:00,2003-09-15 16:00:00-04:00
QQQ,2003-09-16 09:30:00-04:00,2003-09-16 16:15:00-04:00,2003-09-16 09:30:00-04:00,2003-09-16 16:00:00-04:00
QQQ,2003-09-17 09:30:00-04:00,2003-09-17 16:15:00-04:00,2003-09-17 09:30:00-04:00,2003-09-17 16:00:00-04:00
